Lines changed
0
36
1
27
158
3
6
2
1
11
1
4
17
1
7
3
2
1
1
10
13
7
2
26
21
3
2
9
2
8
7
15
1
4
4
20
2
3
8
22
2
27
14
7
2
39
2
25
3
0
17
18
19
0
1
1
2
1
3
2
1
1
5
1
1
0
2
0
32
2
1
1
7
0
1
8
7
0
1
1
7
0
1
1
8
1
34
5
5
1
3
3
23
1
1
7
1
2
57
13
6
1
1
100
0
43
5
4
1
1
11
7
1
1
1
2
10
216
125
1
1
68
28
6
2
22
0
95
1
3
2
100
115
1
143
1
1
90
2
44
1
1
1
3
16
1
0
40
3
1
41
0
1
3
9
4
3
2
4
4
4
0
10
0
2
3
1734
5
25
10
5
2
3
20
6
5
31
30
2
11
0
11
6
11
20
6
12
7
2
3
5
1
1
73
4
5
13
3
21
8
6
32
20
40
5
25
13
15
4
16
11
8
5
23
2
5
22
1
5
3
1
11
2
21
1
6
2
1
4
8
1
12
2
1
34
2
3
1
219
1
1
2551
1
1
10
8
29
2
4
30
1
7
3
1
36
2
8
7
11
2
1
14
9
41
53
383
1
8
2
226
1954
9
2417
0
6
2418
3
12
14
1
11
3
1
1
4
2437
2440
2431
26
2439
3
2444
2451
1
1
27
15
1
2458
2451
3
31
25
765
1
14
13
1
6
2
36
2
31
35
2
58
1
5
0
15
2
23
0
1
2
1
2
9
22
28
1
1
0
1
11
12
11
1
2
1
1
3
0
3
29
73
6
1
1
1
1
5
1
8
0
1
17
0
1
1
7
7
0
10
2
2
1
18
19
1
1
2
3
16
61
128
129
70
2
31
31
31
30
46
2
1
1
685
692
186
187
3
84
685
223
1
9
10
1
1010
2
1
1010
1
1
1
5
0
21
1
4
23
4
2
30
3
0
19
12
0
4
33
8
9
1
16
1
2558
6
14
0
84
12
85
1
1
16
1
0
1
125
690
4
0
1
3
1
7
120
198
8
0
4
36
0
8
16
113
2
3
1
13
1
132
113
30
1
1
0
1
3
0
13
14
3
112
28
28
4
0
25
0
1
76
4
0
2
16
1
2
4
2558
21
1
149
43
2
26
2
8
81
2
1
11
16
14
20
22
65
38
13
6
86
19
24
65
43
76
2
22
87
34
52
54
2
50
6
76
1
41
1
111
33
109
1
1
21
13
21
7
2
2
1
2
227
22
4
3
4
7
1
10
49
7
3
79
13
1
7
5
3
303
4
22
76
1
16
1
2
1
8
5
5
11
580
42
1
1221
28
29
0
92
126
35
162
1
20
183
8
113
3
2
1
4
17
104
1
1
14
24
19
3
34
32
3
15
15
3
3781
0
3781
543
11
18
29
1
3
91
9
48
1
1
29
13
20
4
1
3
234
0
6
6
4
1
1
4
124
2
13
36
3881
2
1
3881
8
2
35
10
88
2
2
1
2
4
1
1
37
3
1
2
1
5
0
3
5
3
1
60
6
1
14
26
1
11
2
51
8
24
1
3
9
10
121
3
1
362
52
15
3
108
46
26
1
11
3
1
1
27
2
0
11
13
12
3923
4
1
3927
18
11
2
10
41
23
7
1
11
24
6
1
6
1
24
0
1
1
1
1249
2
4
2
0
1
0
1
1
0
2
9
1
4
8
20
0
7
1
23
45
3
1
2
5
1
1
3
52
1
1
10
0
0
2
0
38
40
6
0
2
3
2
38
1
3
1
3
1
0
8
11
8
9
0
1
0
53
53
55
0
1
5
1
1
0
57
0
1
3
3
2
4
0
10
0
1
9
0
5
1
16
0
50
0
23
2
0
38
0
19
80
80
3
7
166
166
1
22
0
8
10
2
4
1
8
1
1
0
1
1
4
9
11
9
1
1
1
0
1
53
53
0
54
9
46
45
1
16
0
65
1
64
106
3
102
4
2
1
0
2
96
1
1
96
20
47
37
1
101
88
89
1
19
47
37
1
1
1
1
9
11
9
0
9
2
12
12
12
11
15
0
13
23
39
11
1
65
12
62
23
86
