Lines changed
88
70
13
0
0
1
1
223
4
772
11
132
42
6
1
88
30
13
24
2
181
25
2
21
13
949
1
466
5
3
4
56
8
58
8
10
96
11
1
21
104
24
1
22
3
33
5
4
58
45
21
20
61
1
24
14
5
15
13
1
60
54
3
4
3
51
18
20
21
55
39
6
19
14
19
14
181
9
7
9
1439
10
831
7
13
73
4
26
139
121
0
223
34
31
122
79
3
9
214
19
14
3168
22
28
16
120
67
11
1
39
2
22
315
28
27
56
215
59
15
3
55
25
14
38
35
36
46
14
44
0
174
28
17
1
9
8
129
840
7
5
1
12
23
1
4
61
1
92
7
11
19
33
124
19
58
1
30
895
122
1
2
52
3
2
10
0
100
5
9
3
0
1
274
0
12
37
3
15
18
58
3
6
2
3
4
2
11
11
74
8
375
3
12
35
5
18
82
0
171
2
41
50
43
33
58
2108
33
2
10
6
0
0
50
12
49
710
5
398
22
0
1
1
14
687
18
1
79
5
2
2
1454
77
15
37
1
1
0
6
0
0
132
38
2
5
28
32
55
13
3
52
14
6
4
16
50
0
5
22
131
31
1
2
57
1
0
288
0
5
2
1
2
32
3
3
1
1
48
6
48
0
9
1
2
5
16
1
78
1
15
2
1
17
1
0
3
5
11
14
0
2
2
6
7
35
35
1
5
1
3
2
34
15
5
2
1
10
3
17
1
1
193
0
33
29
1
1288
1
3
1
98
34
8
7
5
8
10
356
9
10
12
6
17
10
14
58
2
1046
43
29
22
1
2
12
3
1
127
15
8
3
27
7
1
5
144
8
32
15
4
3
138
13
12
34
21
21
835
29
4
1
46
2
11
1
222
207
43
26
24
20
86
16
16
8
6
23
29
16
20
101
5
45
11
6
16
2
19
3
4
28
5
52
94
54
314
27
17
3
733
38
48
15
10
17
2
537
68
4
1
1
21
12
15
2
0
17
54
28
35
18
89
3
5
6
163
37
2
5
1
7
20
20
2
24
1
1
8
145
21
22
1
1
1
15
104
104
31
4
73
6
29
15
39
32
11
39
67
27
26
46
2
1
5
30
21
27
23
61
1
3
10
11
15
6
1
8
19
42
1
9
1
31
1
50
78
55
40
20
41
46
2
77
0
1
394
295
1379
24
12
2
19
3
43
2
14
14
36
5
5
4
5
5
12
74
5
8
6
316
44
19
315
1
24
124
2
26
4
3
24
12
2
41
25
1
168
14
12
18
51
62
103
3
16
8
16
30
9
9
27
2
5
1
5
33
8
49
4
0
12
10
2
14
2
19
0
41
41
6
45
7
10
2
11
6
33
119
5
42
52
24
14
1
124
1
35
4
3
10
168
78
2
19
2
83
8
10
11
10
28
3
50
2
1
75
20
151
1
1
1
5
62
31
1
36
2
22
15
16
15
104
35
25
3
4
93
5
96
14
104
14
42
99
1
3
56
10
35
1
66
9
104
46
14
10
11
20
24
13
34
15
328
12
3
3
191
1
2
1
1
8
78
44
65
17
34
84
4
3
5
20
2
1
2
11
102
6
36
3
55
40
7
1
21
30
33
12
1
1
195
1
10
10
36
1
1
6
9
55
1
19
16
15
3
21
52
2
2
93
16
17
70
3
36
104
15
2
1
1
27
1
40
88
42
8
32
2
2
7
28
4
1
93
65
69
1
1
2
2
2
3
797
86
17
0
195
39
17
2
2
45
2
2
172
73
88
7
4
25
6
1
1
0
16
26
8
21
2
9
6
8
24
47
28
6
8
39
6
27
16
44
4
47
1
50
40
16
94
83
39
24
9
1
132
1
25
118
29
223
1
1
414
2
13
69
98
172
4
22
2
3
1
3
259
2
9
4
2
1
4
9
78
1
19
76
3
76
1
31
20
52
21
1
16
3
179
4
1
13
2
35
27
18
3
12
3
75
1
5
53
8
102
50
1
13
10
0
3
28
9
21
10
11
15
6
8
33
25
9
10
13
7
1
30
2
128
85
48
30
1
2
21
145
1
101
7
31
10
1
49
1
51
81
1
249
43
9
6
29
1
1
2
1
3
5
43
3
2
8
29
10
8
14
52
6
64
6
1
1
27
0
61
3
9
3
30
213
13
138
1
1
50
15
23
30
12
4
72
5
2
8
1
10
0
5
2
1
1
15
4
16
1
1
7
9
7
1
18
44
57
3
5
2
3
2
2
2
4
3
2
14
137
30
2
34
3
261
101
8
1
1
21
18
1
46
1
55
1
1
1
12
1
2
2
2
1
1
6
98
1
1
28
1
1
1
1
2
1
47
1
3
1
8
2
1
212
1
36
3
9
54
1
3
1
1
1
195
55
87
11
350
49
1
19
1
12
16
101
48
27
56
33
4
9
1
143
1
14
4
2
3
5
1
1
13
3
1
1
6
4
1
14
23
7
92
3
1
162
35
49
30
75
28
19
5
179
1
222
1
159
32
1
52
8
6
94
6
1
5
3
35
1
223
1
1
112
8
12
81
5
1
3
11
3
11
1
1
2
1
8
1
1
3
1
5
1
2
3
2
1
24
10
8
1
4
58
33
7
5
1
2
71
1
24
22
11
1
1
46
38
19
102
3
59
40
0
4
6
1
1
50
6
4
17
6
1
13
49
1
1
22
1
1
1
77
387
3
5
19
17
2
68
2
2
1
1
46
2
1
46
1
1
75
4
13
68
3
2
1
4
1
186
79
120
12
65
242
31
4
98
1
2
147
148
466
14
4
16
1
17
1
2
2
162
1
29
1
1
26
78
8
1
3
14
1
1
1
1
1
1
7
4
1
2
2
16
1
2
16
8
1
1
2
2
1
2
1
2
1
1
6
1
1
56
2
